incident_id,date,time,year,month,day_of_week,hour,crime_type,location_text,road_id,road_name,area,thana,latitude,longitude,source,source_url,source_type,victim_type,weapon,suspect_count,vehicle_used,description,location_precision,verification_status,confidence
DHK-2025-0816,2025-06-24,22:03,2025,6,Tuesday,22,Snatching,Gulshan - near Gulshan bus stop,ROAD_16,Gulshan Avenue (Gulshan-1 to Gulshan-2),Gulshan,Gulshan,23.783006,90.416517,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2025-06-0816,news,Pedestrian,Paper cutter,3,Leguna van,Reported incident of snatching involving a pedestrian at near Gulshan bus stop. Suspects fled using a leguna van.,EXACT,UNCONFIRMED,0.67
DHK-2025-0519,2025-06-24,22:39,2025,6,Tuesday,22,Mugging,Dhanmondi - under the Dhanmondi footover bridge,ROAD_01,Mirpur Road (Science Lab to Kalabagan),Dhanmondi,New Market,23.740175,90.383181,Dhaka Tribune,https://www.dhakatribune.com/bangladesh/crime/incident-2025-06-0519,news,Office worker,Paper cutter,2,CNG auto-rickshaw,A office worker had their smartphone snatched by 2 perpetrators on a cng auto-rickshaw under the Dhanmondi footover bridge around 22:39.,EXACT,VERIFIED,0.78
DHK-2025-1087,2025-06-24,22:44,2025,6,Tuesday,22,Snatching,Mirpur - along the poorly lit section of Mirpur-10 to Mirpur-11 Strip,ROAD_32,Mirpur-10 to Mirpur-11 Strip,Mirpur,Mirpur,23.810707,90.367844,bdnews24,https://bdnews24.com/bangladesh/incident-2025-06-1087,news,Female commuter,Paper cutter,2,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident along the poorly lit section of Mirpur-10 to Mirpur-11 Strip during Tuesday night hours.,INTERSECTION,VERIFIED,0.97
DHK-2025-0039,2025-06-25,20:39,2025,6,Wednesday,20,Snatching,Mohammadpur - in front of the commercial complex at Mohammadpur,ROAD_35,Mohammadpur Beribadh Outer Road,Mohammadpur,Mohammadpur,23.77887,90.347141,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2025-06-0039,police_report,University student,Sharp knife (Chhuri),2,CNG auto-rickshaw,Police blotter recorded a swift snatching incident in front of the commercial complex at Mohammadpur during Wednesday night hours.,ROAD,PROBABLE,0.85
DHK-2025-0489,2025-06-26,19:15,2025,6,Thursday,19,Snatching,Baridhara - in front of the commercial complex at Baridhara,ROAD_21,Pragiti Sarani (Notun Bazar to Badda Link),Baridhara,Bhatara,23.783099,90.427506,Daily Sun,https://www.daily-sun.com/post/crime/incident-2025-06-0489,news,Pedestrian,Sharp knife (Chhuri),3,CNG auto-rickshaw,"Muggers armed with a sharp knife (chhuri) intercepted a pedestrian in front of the commercial complex at Baridhara, fleeing with cash and bag.",INTERSECTION,PROBABLE,0.86
DHK-2025-0108,2025-06-27,02:04,2025,6,Friday,2,Theft,Mirpur - in front of the commercial complex at Mirpur,ROAD_34,Mirpur-1 to Gabtoli Highway,Mirpur,Mirpur,23.785001,90.347494,Dhaka Tribune,https://www.dhakatribune.com/bangladesh/crime/incident-2025-06-0108,news,Female commuter,Paper cutter,3,Motorcycle (Pulsar/FZ),Reported incident of theft involving a female commuter at in front of the commercial complex at Mirpur. Suspects fled using a motorcycle (pulsar/fz).,EXACT,PROBABLE,0.84
DHK-2025-0309,2025-06-27,12:51,2025,6,Friday,12,Robbery,Farmgate - along the poorly lit section of Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,23.756548,90.38999,Prothom Alo,https://en.prothomalo.com/bangladesh/crime-and-law/incident-2025-06-0309,news,Pedestrian,Pepper spray,1,On foot (sprint),A pedestrian had their smartphone snatched by 1 perpetrators on a on foot (sprint) along the poorly lit section of Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar) around 12:51.,INTERSECTION,VERIFIED,0.79
DHK-2025-0157,2025-06-28,17:22,2025,6,Saturday,17,Snatching,Mirpur - in front of the commercial complex at Mirpur,ROAD_33,Mirpur-11 to Mirpur-12 Avenue,Mirpur,Pallabi,23.821713,90.364906,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2025-06-0157,police_report,University student,Sharp knife (Chhuri),2,Motorcycle (Pulsar/FZ),A university student had their smartphone snatched by 2 perpetrators on a motorcycle (pulsar/fz) in front of the commercial complex at Mirpur around 17:22.,EXACT,PROBABLE,0.77
DHK-2025-1145,2025-06-30,00:46,2025,6,Monday,0,Theft,Mohammadpur - close to the Mohammadpur market square,ROAD_35,Mohammadpur Beribadh Outer Road,Mohammadpur,Mohammadpur,23.782717,90.34679,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2025-06-1145,police_report,Motorcyclist,Sharp knife (Chhuri),1,On foot (sprint),Police blotter recorded a swift snatching incident close to the Mohammadpur market square during Monday night hours.,EXACT,VERIFIED,0.89
DHK-2025-0754,2025-06-30,11:31,2025,6,Monday,11,Mugging,Farmgate - along the poorly lit section of Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,23.75467,90.39142,Dhaka Tribune,https://www.dhakatribune.com/bangladesh/crime/incident-2025-06-0754,news,Female commuter,Firearm / Pistol,3,Motorcycle (Pulsar/FZ),A female commuter had their smartphone snatched by 3 perpetrators on a motorcycle (pulsar/fz) along the poorly lit section of Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar) around 11:31.,EXACT,VERIFIED,0.83
DHK-2025-0474,2025-06-30,20:49,2025,6,Monday,20,Snatching,Mirpur - under the Mirpur footover bridge,ROAD_34,Mirpur-1 to Gabtoli Highway,Mirpur,Mirpur,23.785427,90.348013,bdnews24,https://bdnews24.com/bangladesh/incident-2025-06-0474,news,University student,Sharp knife (Chhuri),2,On foot (sprint),A university student had their smartphone snatched by 2 perpetrators on a on foot (sprint) under the Mirpur footover bridge around 20:49.,INTERSECTION,VERIFIED,0.78
DHK-2025-0925,2025-06-30,21:08,2025,6,Monday,21,Mugging,Paltan - near the intersection approaching Sadarghat Launch Terminal,ROAD_51,Paltan to Sadarghat (Old Dhaka Arterial),Paltan,Paltan,23.717633,90.411252,Prothom Alo,https://en.prothomalo.com/bangladesh/crime-and-law/incident-2025-06-0925,news,Motorcyclist,Unarmed / Speed snatch,3,On foot (sprint),"Muggers armed with a unarmed / speed snatch intercepted a motorcyclist near the intersection approaching Sadarghat Launch Terminal, fleeing with cash and bag.",AREA,VERIFIED,0.91
DHK-2025-0657,2025-07-01,11:55,2025,7,Tuesday,11,Snatching,Shyamoli - close to the Shyamoli market square,ROAD_30,Mirpur Road (Shyamoli to Mirpur-1),Shyamoli,Adabor,23.784382,90.358183,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2025-07-0657,news,University student,Paper cutter,2,On foot (sprint),"Muggers armed with a paper cutter intercepted a university student close to the Shyamoli market square, fleeing with cash and bag.",EXACT,VERIFIED,0.94
DHK-2025-0655,2025-07-01,19:43,2025,7,Tuesday,19,Theft,Nilkhet - near the intersection approaching Sadarghat Launch Terminal,ROAD_52,New Market to Sadarghat Riverfront Connector,Nilkhet,New Market,23.715963,90.402811,Dhaka Tribune,https://www.dhakatribune.com/bangladesh/crime/incident-2025-07-0655,news,University student,Sharp knife (Chhuri),2,CNG auto-rickshaw,A university student had their smartphone snatched by 2 perpetrators on a cng auto-rickshaw near the intersection approaching Sadarghat Launch Terminal around 19:43.,ROAD,VERIFIED,0.96
DHK-2025-0311,2025-07-02,01:56,2025,7,Wednesday,1,Snatching,Mohammadpur - along the poorly lit section of Mohammadpur Beribadh Outer Road,ROAD_35,Mohammadpur Beribadh Outer Road,Mohammadpur,Mohammadpur,23.759379,90.347922,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2025-07-0311,news,Female commuter,Unarmed / Speed snatch,2,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident along the poorly lit section of Mohammadpur Beribadh Outer Road during Wednesday night hours.,ROAD,VERIFIED,0.76
DHK-2025-0773,2025-07-02,22:41,2025,7,Wednesday,22,Pickpocketing,Baridhara - close to the Baridhara market square,ROAD_21,Pragiti Sarani (Notun Bazar to Badda Link),Baridhara,Bhatara,23.794321,90.425732,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2025-07-0773,news,University student,Sharp knife (Chhuri),4,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident close to the Baridhara market square during Wednesday night hours.,INTERSECTION,VERIFIED,0.93
DHK-2025-0815,2025-07-03,11:37,2025,7,Thursday,11,Snatching,Mohammadpur - near Mohammadpur bus stop,ROAD_53,Asad Gate to Shyamoli (Mirpur Road),Mohammadpur,Mohammadpur,23.760983,90.370426,bdnews24,https://bdnews24.com/bangladesh/incident-2025-07-0815,news,Female commuter,Sharp knife (Chhuri),4,On foot (sprint),"Muggers armed with a sharp knife (chhuri) intercepted a female commuter near Mohammadpur bus stop, fleeing with cash and bag.",INTERSECTION,PROBABLE,0.76
DHK-2025-0962,2025-07-07,23:40,2025,7,Monday,23,Mugging,Mohammadpur - near Mohammadpur bus stop,ROAD_06,Mirpur Road (Asad Gate to Farmgate Connector),Mohammadpur,Mohammadpur,23.757868,90.383852,bdnews24,https://bdnews24.com/bangladesh/incident-2025-07-0962,news,Motorcyclist,Firearm / Pistol,3,Motorcycle (Pulsar/FZ),"Muggers armed with a firearm / pistol intercepted a motorcyclist near Mohammadpur bus stop, fleeing with cash and bag.",AREA,VERIFIED,0.89
DHK-2025-1146,2025-07-08,16:50,2025,7,Tuesday,16,Robbery,Paltan - along the poorly lit section of Paltan to Motijheel Commercial Area,ROAD_44,Paltan to Motijheel Commercial Area,Paltan,Paltan,23.729285,90.414082,Dhaka Tribune,https://www.dhakatribune.com/bangladesh/crime/incident-2025-07-1146,news,Motorcyclist,Firearm / Pistol,2,CNG auto-rickshaw,"Muggers armed with a firearm / pistol intercepted a motorcyclist along the poorly lit section of Paltan to Motijheel Commercial Area, fleeing with cash and bag.",INTERSECTION,PROBABLE,0.89
DHK-2025-0614,2025-07-09,18:01,2025,7,Wednesday,18,Theft,Dhanmondi - under the Dhanmondi footover bridge,ROAD_05,Dhanmondi 27 Inner Connector,Dhanmondi,Dhanmondi,23.753289,90.369706,The Daily Star,https://www.thedailystar.net/crime/incident-2025-07-0614,news,University student,Sharp knife (Chhuri),1,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident under the Dhanmondi footover bridge during Wednesday night hours.,EXACT,VERIFIED,0.97
DHK-2025-1106,2025-07-09,22:24,2025,7,Wednesday,22,Snatching,Mirpur - along the poorly lit section of Mirpur-1 to Gabtoli Highway,ROAD_34,Mirpur-1 to Gabtoli Highway,Mirpur,Mirpur,23.793617,90.353101,Dhaka Tribune,https://www.dhakatribune.com/bangladesh/crime/incident-2025-07-1106,news,Female commuter,Paper cutter,2,Motorcycle (Pulsar/FZ),Reported incident of snatching involving a female commuter at along the poorly lit section of Mirpur-1 to Gabtoli Highway. Suspects fled using a motorcycle (pulsar/fz).,INTERSECTION,VERIFIED,0.8
DHK-2025-0218,2025-07-10,01:54,2025,7,Thursday,1,Theft,Sayedabad - in front of the commercial complex at Sayedabad,ROAD_50,Sayedabad to Jatrabari Flyover Entrance,Sayedabad,Jatrabari,23.713537,90.432053,The Daily Star,https://www.thedailystar.net/crime/incident-2025-07-0218,news,Female commuter,Sharp knife (Chhuri),2,Motorcycle (Pulsar/FZ),A female commuter had their smartphone snatched by 2 perpetrators on a motorcycle (pulsar/fz) in front of the commercial complex at Sayedabad around 01:54.,INTERSECTION,VERIFIED,0.95
DHK-2025-0844,2025-07-10,02:54,2025,7,Thursday,2,Snatching,Mirpur - near Mirpur bus stop,ROAD_31,Mirpur-1 to Mirpur-10 Connector,Mirpur,Mirpur,23.801626,90.362144,Dhaka Tribune,https://www.dhakatribune.com/bangladesh/crime/incident-2025-07-0844,news,Female commuter,Sharp knife (Chhuri),4,On foot (sprint),Police blotter recorded a swift snatching incident near Mirpur bus stop during Thursday night hours.,INTERSECTION,PROBABLE,0.94
DHK-2025-0538,2025-07-13,02:29,2025,7,Sunday,2,Mugging,Malibagh - in front of the commercial complex at Malibagh,ROAD_47,Mouchak to Khilgaon Flyover,Malibagh,Shahjahanpur,23.750861,90.421308,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2025-07-0538,police_report,Motorcyclist,Firearm / Pistol,2,Motorcycle (Pulsar/FZ),A motorcyclist had their smartphone snatched by 2 perpetrators on a motorcycle (pulsar/fz) in front of the commercial complex at Malibagh around 02:29.,INTERSECTION,VERIFIED,0.88
DHK-2025-0399,2025-07-15,07:06,2025,7,Tuesday,7,Pickpocketing,Nilkhet - near the intersection approaching Sadarghat Launch Terminal,ROAD_52,New Market to Sadarghat Riverfront Connector,Nilkhet,New Market,23.717703,90.401288,Dhaka Tribune,https://www.dhakatribune.com/bangladesh/crime/incident-2025-07-0399,news,Office worker,Iron rod,4,On foot (sprint),Police blotter recorded a swift snatching incident near the intersection approaching Sadarghat Launch Terminal during Tuesday night hours.,AREA,VERIFIED,0.8
DHK-2025-0508,2025-07-15,21:28,2025,7,Tuesday,21,Snatching,Mirpur - near the intersection approaching Mirpur 11 Bus Stand,ROAD_32,Mirpur-10 to Mirpur-11 Strip,Mirpur,Mirpur,23.817258,90.365821,Prothom Alo,https://en.prothomalo.com/bangladesh/crime-and-law/incident-2025-07-0508,news,Motorcyclist,Firearm / Pistol,1,Motorcycle (Pulsar/FZ),"Muggers armed with a firearm / pistol intercepted a motorcyclist near the intersection approaching Mirpur 11 Bus Stand, fleeing with cash and bag.",EXACT,VERIFIED,0.98
DHK-2025-1050,2025-07-16,17:10,2025,7,Wednesday,17,Snatching,Shyamoli - in front of the commercial complex at Shyamoli,ROAD_30,Mirpur Road (Shyamoli to Mirpur-1),Shyamoli,Adabor,23.785569,90.357429,The Daily Star,https://www.thedailystar.net/crime/incident-2025-07-1050,news,Female commuter,Firearm / Pistol,1,Motorcycle (Pulsar/FZ),A female commuter had their smartphone snatched by 1 perpetrators on a motorcycle (pulsar/fz) in front of the commercial complex at Shyamoli around 17:10.,ROAD,PROBABLE,0.96
DHK-2025-1148,2025-07-18,12:00,2025,7,Friday,12,Robbery,Mogbazar - near Mogbazar bus stop,ROAD_46,Mogbazar to Mouchak Flyover,Mogbazar,Ramna,23.749451,90.406243,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2025-07-1148,news,University student,Sharp knife (Chhuri),4,Motorcycle (Pulsar/FZ),"Muggers armed with a sharp knife (chhuri) intercepted a university student near Mogbazar bus stop, fleeing with cash and bag.",ROAD,VERIFIED,0.95
DHK-2025-0001,2025-07-18,23:00,2025,7,Friday,23,Mugging,Badda - near the intersection approaching Rampura Bridge,ROAD_22,Pragiti Sarani (Badda Link to Rampura Bridge),Badda,Badda,23.763728,90.425497,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2025-07-0001,police_report,Small shopkeeper,Firearm / Pistol,2,Motorcycle (Pulsar/FZ),A small shopkeeper had their smartphone snatched by 2 perpetrators on a motorcycle (pulsar/fz) near the intersection approaching Rampura Bridge around 23:00.,EXACT,VERIFIED,0.95
DHK-2025-1013,2025-07-19,00:02,2025,7,Saturday,0,Mugging,Mirpur - near Mirpur bus stop,ROAD_34,Mirpur-1 to Gabtoli Highway,Mirpur,Mirpur,23.789273,90.349972,Dhaka Tribune,https://www.dhakatribune.com/bangladesh/crime/incident-2025-07-1013,news,Female commuter,Paper cutter,3,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident near Mirpur bus stop during Saturday night hours.,EXACT,VERIFIED,0.76
DHK-2025-0994,2025-07-19,16:35,2025,7,Saturday,16,Snatching,Mirpur - along the poorly lit section of Begum Rokeya Sarani (Kazipara to Mirpur-10),ROAD_29,Begum Rokeya Sarani (Kazipara to Mirpur-10),Mirpur,Kafrul,23.802815,90.369409,Prothom Alo,https://en.prothomalo.com/bangladesh/crime-and-law/incident-2025-07-0994,news,Office worker,Unarmed / Speed snatch,2,Motorcycle (Pulsar/FZ),"Muggers armed with a unarmed / speed snatch intercepted a office worker along the poorly lit section of Begum Rokeya Sarani (Kazipara to Mirpur-10), fleeing with cash and bag.",INTERSECTION,VERIFIED,0.81
DHK-2025-1006,2025-07-20,10:20,2025,7,Sunday,10,Snatching,Malibagh - near Malibagh bus stop,ROAD_48,Mouchak to Kakrail Road,Malibagh,Shahjahanpur,23.74552,90.410477,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2025-07-1006,police_report,Female commuter,Firearm / Pistol,2,On foot (sprint),A female commuter had their smartphone snatched by 2 perpetrators on a on foot (sprint) near Malibagh bus stop around 10:20.,ROAD,VERIFIED,0.79
DHK-2025-0430,2025-07-20,18:56,2025,7,Sunday,18,Theft,Mirpur - close to the Mirpur market square,ROAD_34,Mirpur-1 to Gabtoli Highway,Mirpur,Mirpur,23.794778,90.353569,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2025-07-0430,news,Motorcyclist,Unarmed / Speed snatch,4,Motorcycle (Pulsar/FZ),Reported incident of theft involving a motorcyclist at close to the Mirpur market square. Suspects fled using a motorcycle (pulsar/fz).,ROAD,VERIFIED,0.88
DHK-2025-1071,2025-07-21,14:09,2025,7,Monday,14,Snatching,Farmgate - near Farmgate bus stop,ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,23.751904,90.393583,The Daily Star,https://www.thedailystar.net/crime/incident-2025-07-1071,news,Rickshaw passenger,Firearm / Pistol,2,CNG auto-rickshaw,"Muggers armed with a firearm / pistol intercepted a rickshaw passenger near Farmgate bus stop, fleeing with cash and bag.",EXACT,VERIFIED,0.91
DHK-2025-0648,2025-07-22,10:10,2025,7,Tuesday,10,Snatching,Dhanmondi - in front of the commercial complex at Dhanmondi,ROAD_10,Science Lab to Nilkhet / New Market,Dhanmondi,New Market,23.735275,90.383831,Dhaka Tribune,https://www.dhakatribune.com/bangladesh/crime/incident-2025-07-0648,news,Rickshaw passenger,Sharp knife (Chhuri),4,Motorcycle (Pulsar/FZ),"Muggers armed with a sharp knife (chhuri) intercepted a rickshaw passenger in front of the commercial complex at Dhanmondi, fleeing with cash and bag.",INTERSECTION,VERIFIED,0.79
DHK-2025-1275,2025-07-23,18:11,2025,7,Wednesday,18,Robbery,Tejgaon - in front of the commercial complex at Tejgaon,ROAD_26,Tejgaon Industrial to Farmgate Link,Tejgaon,Tejgaon Industrial,23.764264,90.401516,The Daily Star,https://www.thedailystar.net/crime/incident-2025-07-1275,news,Office worker,Sharp knife (Chhuri),2,On foot (sprint),A office worker had their smartphone snatched by 2 perpetrators on a on foot (sprint) in front of the commercial complex at Tejgaon around 18:11.,ROAD,VERIFIED,0.96
DHK-2025-1220,2025-07-23,18:37,2025,7,Wednesday,18,Snatching,Karwan Bazar - in front of the commercial complex at Karwan Bazar,ROAD_45,Mogbazar Flyover Road (Karwan Bazar to Mogbazar),Karwan Bazar,Tejgaon,23.750639,90.40019,Daily Sun,https://www.daily-sun.com/post/crime/incident-2025-07-1220,news,Rickshaw passenger,Sharp knife (Chhuri),2,CNG auto-rickshaw,Reported incident of snatching involving a rickshaw passenger at in front of the commercial complex at Karwan Bazar. Suspects fled using a cng auto-rickshaw.,INTERSECTION,PROBABLE,0.89
DHK-2025-1279,2025-07-23,23:00,2025,7,Wednesday,23,Snatching,Karwan Bazar - near the intersection approaching Mogbazar Wireless Mor,ROAD_45,Mogbazar Flyover Road (Karwan Bazar to Mogbazar),Karwan Bazar,Tejgaon,23.751142,90.396482,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2025-07-1279,news,Rickshaw passenger,Firearm / Pistol,2,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident near the intersection approaching Mogbazar Wireless Mor during Wednesday night hours.,ROAD,VERIFIED,0.87
DHK-2025-1098,2025-07-25,23:07,2025,7,Friday,23,Robbery,Dhanmondi - near the intersection approaching Mohammadpur Town Hall,ROAD_05,Dhanmondi 27 Inner Connector,Dhanmondi,Dhanmondi,23.7569,90.365619,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2025-07-1098,news,Office worker,Paper cutter,4,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident near the intersection approaching Mohammadpur Town Hall during Friday night hours.,EXACT,PROBABLE,0.76
DHK-2025-0643,2025-07-26,19:05,2025,7,Saturday,19,Robbery,Kuril - close to the Kuril market square,ROAD_39,Airport Road (Kuril Flyover to Airport),Kuril,Khilkhet,23.820884,90.417031,The Daily Star,https://www.thedailystar.net/crime/incident-2025-07-0643,news,Pedestrian,Sharp knife (Chhuri),2,Motorcycle (Pulsar/FZ),A pedestrian had their smartphone snatched by 2 perpetrators on a motorcycle (pulsar/fz) close to the Kuril market square around 19:05.,INTERSECTION,VERIFIED,0.91
DHK-2025-0651,2025-07-27,00:59,2025,7,Sunday,0,Snatching,Paltan - in front of the commercial complex at Paltan,ROAD_51,Paltan to Sadarghat (Old Dhaka Arterial),Paltan,Paltan,23.722998,90.410919,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2025-07-0651,police_report,Female commuter,Unarmed / Speed snatch,4,Motorcycle (Pulsar/FZ),Reported incident of snatching involving a female commuter at in front of the commercial complex at Paltan. Suspects fled using a motorcycle (pulsar/fz).,INTERSECTION,VERIFIED,0.86
DHK-2025-1019,2025-07-28,10:59,2025,7,Monday,10,Snatching,Dhanmondi - near the intersection approaching Mohammadpur Town Hall,ROAD_05,Dhanmondi 27 Inner Connector,Dhanmondi,Dhanmondi,23.754536,90.368506,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2025-07-1019,news,University student,Unarmed / Speed snatch,2,Motorcycle (Pulsar/FZ),A university student had their smartphone snatched by 2 perpetrators on a motorcycle (pulsar/fz) near the intersection approaching Mohammadpur Town Hall around 10:59.,INTERSECTION,VERIFIED,0.98
DHK-2025-0852,2025-07-28,21:17,2025,7,Monday,21,Mugging,Badda - under the Badda footover bridge,ROAD_22,Pragiti Sarani (Badda Link to Rampura Bridge),Badda,Badda,23.775229,90.427862,Daily Sun,https://www.daily-sun.com/post/crime/incident-2025-07-0852,news,University student,Sharp knife (Chhuri),3,Leguna van,Reported incident of mugging involving a university student at under the Badda footover bridge. Suspects fled using a leguna van.,INTERSECTION,PROBABLE,0.96
DHK-2025-1272,2025-07-29,01:36,2025,7,Tuesday,1,Theft,Mirpur - under the Mirpur footover bridge,ROAD_32,Mirpur-10 to Mirpur-11 Strip,Mirpur,Mirpur,23.817284,90.366422,Daily Sun,https://www.daily-sun.com/post/crime/incident-2025-07-1272,news,Small shopkeeper,Sharp knife (Chhuri),3,Leguna van,"Muggers armed with a sharp knife (chhuri) intercepted a small shopkeeper under the Mirpur footover bridge, fleeing with cash and bag.",ROAD,PROBABLE,0.83
DHK-2025-0352,2025-07-29,17:16,2025,7,Tuesday,17,Snatching,Mirpur - near Mirpur bus stop,ROAD_34,Mirpur-1 to Gabtoli Highway,Mirpur,Mirpur,23.792481,90.352485,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2025-07-0352,police_report,University student,Iron rod,3,CNG auto-rickshaw,A university student had their smartphone snatched by 3 perpetrators on a cng auto-rickshaw near Mirpur bus stop around 17:16.,INTERSECTION,VERIFIED,0.87
DHK-2025-0187,2025-07-30,18:58,2025,7,Wednesday,18,Mugging,Dhanmondi - in front of the commercial complex at Dhanmondi,ROAD_05,Dhanmondi 27 Inner Connector,Dhanmondi,Dhanmondi,23.757006,90.366067,Daily Sun,https://www.daily-sun.com/post/crime/incident-2025-07-0187,news,Office worker,Unarmed / Speed snatch,4,On foot (sprint),Reported incident of mugging involving a office worker at in front of the commercial complex at Dhanmondi. Suspects fled using a on foot (sprint).,ROAD,VERIFIED,0.89
DHK-2025-0510,2025-07-31,16:22,2025,7,Thursday,16,Mugging,Tejgaon - close to the Tejgaon market square,ROAD_25,Tejgaon-Gulshan Link Road,Tejgaon,Tejgaon Industrial,23.766591,90.404607,Dhaka Tribune,https://www.dhakatribune.com/bangladesh/crime/incident-2025-07-0510,news,Rickshaw passenger,Firearm / Pistol,2,On foot (sprint),A rickshaw passenger had their smartphone snatched by 2 perpetrators on a on foot (sprint) close to the Tejgaon market square around 16:22.,ROAD,PROBABLE,0.88
DHK-2025-0464,2025-07-31,18:20,2025,7,Thursday,18,Mugging,Tejgaon - close to the Tejgaon market square,ROAD_25,Tejgaon-Gulshan Link Road,Tejgaon,Tejgaon Industrial,23.774063,90.412302,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2025-07-0464,police_report,Pedestrian,Pepper spray,2,Motorcycle (Pulsar/FZ),Reported incident of mugging involving a pedestrian at close to the Tejgaon market square. Suspects fled using a motorcycle (pulsar/fz).,INTERSECTION,VERIFIED,0.79
DHK-2025-1212,2025-07-31,19:05,2025,7,Thursday,19,Pickpocketing,Mirpur - in front of the commercial complex at Mirpur,ROAD_34,Mirpur-1 to Gabtoli Highway,Mirpur,Mirpur,23.785617,90.347744,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2025-07-1212,news,Office worker,Sharp knife (Chhuri),2,Motorcycle (Pulsar/FZ),"Muggers armed with a sharp knife (chhuri) intercepted a office worker in front of the commercial complex at Mirpur, fleeing with cash and bag.",AREA,PROBABLE,0.82
DHK-2025-1064,2025-08-01,02:11,2025,8,Friday,2,Robbery,Dhanmondi - near the intersection approaching Mohammadpur Town Hall,ROAD_05,Dhanmondi 27 Inner Connector,Dhanmondi,Dhanmondi,23.755126,90.367898,Prothom Alo,https://en.prothomalo.com/bangladesh/crime-and-law/incident-2025-08-1064,news,Female commuter,Sharp knife (Chhuri),1,On foot (sprint),A female commuter had their smartphone snatched by 1 perpetrators on a on foot (sprint) near the intersection approaching Mohammadpur Town Hall around 02:11.,INTERSECTION,VERIFIED,0.83
DHK-2025-1007,2025-08-01,03:16,2025,8,Friday,3,Theft,Mirpur - near Mirpur bus stop,ROAD_34,Mirpur-1 to Gabtoli Highway,Mirpur,Mirpur,23.78444,90.347255,bdnews24,https://bdnews24.com/bangladesh/incident-2025-08-1007,news,Office worker,Sharp knife (Chhuri),2,On foot (sprint),Police blotter recorded a swift snatching incident near Mirpur bus stop during Friday night hours.,EXACT,VERIFIED,0.76
DHK-2025-0558,2025-08-01,15:57,2025,8,Friday,15,Snatching,Motijheel - near Motijheel bus stop,ROAD_49,Motijheel to Sayedabad Bus Terminal,Motijheel,Motijheel,23.716922,90.428495,Daily Sun,https://www.daily-sun.com/post/crime/incident-2025-08-0558,news,University student,Unarmed / Speed snatch,4,Motorcycle (Pulsar/FZ),Reported incident of snatching involving a university student at near Motijheel bus stop. Suspects fled using a motorcycle (pulsar/fz).,ROAD,VERIFIED,0.88
DHK-2025-1224,2025-08-01,19:00,2025,8,Friday,19,Theft,Sayedabad - under the Sayedabad footover bridge,ROAD_50,Sayedabad to Jatrabari Flyover Entrance,Sayedabad,Jatrabari,23.712186,90.433096,Prothom Alo,https://en.prothomalo.com/bangladesh/crime-and-law/incident-2025-08-1224,news,Pedestrian,Firearm / Pistol,2,Motorcycle (Pulsar/FZ),"Muggers armed with a firearm / pistol intercepted a pedestrian under the Sayedabad footover bridge, fleeing with cash and bag.",AREA,PROBABLE,0.85
